city,pairs,dist.hours.distances,hue.dist
Aurora,|15 - 19|,4,0.0277540165531903
Aurora,|15 - 20|,5,0.0316178094880038
Aurora,|15 - 21|,6,0.0477971049507211
Aurora,|15 - 22|,7,0.0331509143991073
Aurora,|15 - 23|,8,0.0419863170652738
Aurora,|16 - 17|,1,0.0159210264607478
Aurora,|16 - 18|,2,0.00809498629101332
Aurora,|16 - 19|,3,0.0154698762038909
Aurora,|16 - 20|,4,0.0200742259477173
Aurora,|16 - 21|,5,0.0358136669997783
Aurora,|16 - 22|,6,0.021035415376634
Aurora,|16 - 23|,7,0.0305563651583892
Aurora,|17 - 18|,1,0.0173491896143911
Aurora,|17 - 19|,2,0.0286035705692039
Aurora,|17 - 20|,3,0.032597481709426
Aurora,|17 - 21|,4,0.0487804024642817
Aurora,|17 - 22|,5,0.034081510808726
Aurora,|17 - 23|,6,0.0429555692559021
Aurora,|18 - 19|,1,0.0144445988840859
Aurora,|18 - 20|,2,0.0199194184510811
Aurora,|18 - 21|,3,0.035192900641023
Aurora,|18 - 22|,4,0.0203879377061338
Aurora,|18 - 23|,5,0.0301690704055703
Aurora,|19 - 20|,1,0.0106727899056473
Aurora,|19 - 21|,2,0.0234159245675846
Aurora,|19 - 22|,3,0.0106304841660882
Aurora,|19 - 23|,4,0.020036612474759
Aurora,|2 - 10|,8,0.0200293464414092
Aurora,|2 - 11|,9,0.0204820708727322
Aurora,|2 - 12|,10,0.0171828164023905
Aurora,|2 - 13|,11,0.0208678552223939
Aurora,|2 - 14|,12,0.017806817056058
Aurora,|2 - 15|,11,0.016331174970592
Aurora,|2 - 16|,10,0.0169976140833043
Aurora,|2 - 17|,9,0.0183092743433103
Aurora,|2 - 18|,8,0.0192801454074752
Aurora,|2 - 19|,7,0.0256680076279076
Aurora,|2 - 20|,6,0.0297218024472408
Aurora,|2 - 21|,5,0.0442137524960499
Aurora,|2 - 22|,4,0.0310650819112598
Aurora,|2 - 23|,3,0.0392019310804392
Aurora,|2 - 3|,1,0.049334034079069
Aurora,|2 - 4|,2,0.0502869703896201
Aurora,|2 - 5|,3,0.0582844353732448
Aurora,|2 - 6|,4,0.0377408299005175
Aurora,|2 - 7|,5,0.0198421976939663
Aurora,|2 - 8|,6,0.0187459956254714
Aurora,|2 - 9|,7,0.0161609343879308
Aurora,|20 - 21|,1,0.0175460517885398
Aurora,|20 - 22|,2,0.00656898879066577
Aurora,|20 - 23|,3,0.0127029437541359
Aurora,|21 - 22|,1,0.0167389487200213
Aurora,|21 - 23|,2,0.0109027736885004
Aurora,|22 - 23|,1,0.0129954542145696
Aurora,|3 - 10|,7,0.0378829304805645
Aurora,|3 - 11|,8,0.0385492231610683
Aurora,|3 - 12|,9,0.0383227484769039
Aurora,|3 - 13|,10,0.0565047883079372
Aurora,|3 - 14|,11,0.0550260715627234
Aurora,|3 - 15|,12,0.0525674598462839
Aurora,|3 - 16|,11,0.0422856505429514
Aurora,|3 - 17|,10,0.0547152419847517
Aurora,|3 - 18|,9,0.0424328426625048
Aurora,|3 - 19|,8,0.0320948605516555
Aurora,|3 - 20|,7,0.0308828359234118
Aurora,|3 - 21|,6,0.0265679529832315
Aurora,|3 - 22|,5,0.0302598047984081
Aurora,|3 - 23|,4,0.0287100228699869
Aurora,|3 - 4|,1,0.0613106024951587
Aurora,|3 - 5|,2,0.028872746241343
Aurora,|3 - 6|,3,0.0268327059490509
Aurora,|3 - 7|,4,0.0419108126456121
Aurora,|3 - 8|,5,0.0527961472562045
Aurora,|3 - 9|,6,0.0506211902180191
Aurora,|4 - 10|,6,0.0468816744458262
Aurora,|4 - 11|,7,0.0479010238916653
Aurora,|4 - 12|,8,0.0518727497790432
Aurora,|4 - 13|,9,0.0526229060027169
Aurora,|4 - 14|,10,0.0537269577390563
Aurora,|4 - 15|,11,0.0527336531384416
Aurora,|4 - 16|,12,0.0493002263491388
Aurora,|4 - 17|,11,0.0530896446207778
Aurora,|4 - 18|,10,0.0470108681174209
Aurora,|4 - 19|,9,0.0489284855297387
Aurora,|4 - 20|,8,0.0476969429550078
Aurora,|4 - 21|,7,0.0532612674331705
Aurora,|4 - 22|,6,0.0478223561596984
Aurora,|4 - 23|,5,0.0481875660236242
Aurora,|4 - 5|,1,0.0624922373390819
Aurora,|4 - 6|,2,0.0527349030988088
Aurora,|4 - 7|,3,0.0457889331839967
Aurora,|4 - 8|,4,0.0453756436894866
Aurora,|4 - 9|,5,0.0492540955954428
Aurora,|5 - 10|,5,0.0462430687418418
Aurora,|5 - 11|,6,0.0460280349358301
Aurora,|5 - 12|,7,0.0485935352461321
Aurora,|5 - 13|,8,0.0662439109676751
Aurora,|5 - 14|,9,0.0658940753761775
Aurora,|5 - 15|,10,0.0628033298061402
Aurora,|5 - 16|,11,0.0519633247605242
Aurora,|5 - 17|,12,0.0652761083779104
Aurora,|5 - 18|,11,0.0514664844762435
Aurora,|5 - 19|,10,0.040740135609875
Aurora,|5 - 20|,9,0.0377069449332175
Aurora,|5 - 21|,8,0.026618341419659
Aurora,|5 - 22|,7,0.0359867392014742
Aurora,|5 - 23|,6,0.0319606228264228
Aurora,|5 - 6|,1,0.0278377368778985
Aurora,|5 - 7|,2,0.051141601664493
Aurora,|5 - 8|,3,0.0606918200627793
Aurora,|5 - 9|,4,0.059673997364828
Aurora,|6 - 10|,4,0.0261638252697555
Aurora,|6 - 11|,5,0.0236673426024869
Aurora,|6 - 12|,6,0.027363316525044
Aurora,|6 - 13|,7,0.0450287459398061
Aurora,|6 - 14|,8,0.0450525298706543
Aurora,|6 - 15|,9,0.0416164816866331
Aurora,|6 - 16|,10,0.031717319989342
Aurora,|6 - 17|,11,0.044121271995389
Aurora,|6 - 18|,12,0.0328664055012499
Aurora,|6 - 19|,11,0.023761984326984
Aurora,|6 - 20|,10,0.0195710494616573
Aurora,|6 - 21|,9,0.0195355944446973
Aurora,|6 - 22|,8,0.0197772821208216
Aurora,|6 - 23|,7,0.0179836849401782
Aurora,|6 - 7|,1,0.0320077221660625
Aurora,|6 - 8|,2,0.0398935154467325
Aurora,|6 - 9|,3,0.0377549971644262
Aurora,|7 - 10|,3,0.0144160008245406
Aurora,|7 - 11|,4,0.016091020310018
Aurora,|7 - 12|,5,0.015390244632223
Aurora,|7 - 13|,6,0.0220087880669546
Aurora,|7 - 14|,7,0.0203559421100669
Aurora,|7 - 15|,8,0.018602688287873
Aurora,|7 - 16|,9,0.0118835423262079
Aurora,|7 - 17|,10,0.0196645374574948
Aurora,|7 - 18|,11,0.0121267903036072
Aurora,|7 - 19|,12,0.0166187156205927
Aurora,|7 - 20|,11,0.0205470673154004
Aurora,|7 - 21|,10,0.0350797359989093
Aurora,|7 - 22|,9,0.0217554051430008
Aurora,|7 - 23|,8,0.0300328098987601
Aurora,|7 - 8|,1,0.0181356536939755
Aurora,|7 - 9|,2,0.0165341846780506
Aurora,|8 - 10|,2,0.0193213637681757
Aurora,|8 - 11|,3,0.0192872013988468
Aurora,|8 - 12|,4,0.0205291455193482
Aurora,|8 - 13|,5,0.0129341693489254
Aurora,|8 - 14|,6,0.0163038169587483
Aurora,|8 - 15|,7,0.014427444637738
Aurora,|8 - 16|,8,0.0164424302335735
Aurora,|8 - 17|,9,0.0142521687699226
Aurora,|8 - 18|,10,0.0180743656312396
Aurora,|8 - 19|,11,0.0270978330536297
Aurora,|8 - 20|,12,0.029005608345137
Aurora,|8 - 21|,11,0.0440685571582139
Aurora,|8 - 22|,10,0.0306693924929529
Aurora,|8 - 23|,9,0.0378752558254032
Aurora,|8 - 9|,1,0.0117098678449048
Aurora,|9 - 10|,1,0.0166639461669001
Aurora,|9 - 11|,2,0.0171638321101018
Aurora,|9 - 12|,3,0.016270088943247
Aurora,|9 - 13|,4,0.0135765032053769
Aurora,|9 - 14|,5,0.0120085043926247
Aurora,|9 - 15|,6,0.0082286902764344
Aurora,|9 - 16|,7,0.0131937774264689
Aurora,|9 - 17|,8,0.0112792126266482
Aurora,|9 - 18|,9,0.0161621702428592
Aurora,|9 - 19|,10,0.0256812549513418
Aurora,|9 - 20|,11,0.0283810609487041
Aurora,|9 - 21|,12,0.0444099687705104
Aurora,|9 - 22|,11,0.0300748452889551
Aurora,|9 - 23|,10,0.0379765481461943
Austin,|0 - 1|,1,0.00712046082458191
Austin,|0 - 10|,10,0.035397347958856
Austin,|0 - 11|,11,0.0400280498609097
Austin,|0 - 12|,12,0.0462318886030078
Austin,|0 - 13|,11,0.0417988731767412
Austin,|0 - 14|,10,0.0455837163245035
Austin,|0 - 15|,9,0.0441743624935921
Austin,|0 - 16|,8,0.0420709173104153
Austin,|0 - 17|,7,0.0467234068805248
Austin,|0 - 18|,6,0.0426179720252781
Austin,|0 - 19|,5,0.0415212193111121
Austin,|0 - 2|,2,0.0072595458588086
Austin,|0 - 20|,4,0.036351556854433
Austin,|0 - 21|,3,0.0247950447262397
Austin,|0 - 22|,2,0.0130004482634636
Austin,|0 - 23|,1,0.00549608130516483
Austin,|0 - 3|,3,0.00595994819608877
Austin,|0 - 4|,4,0.021224982579483
Austin,|0 - 5|,5,0.0184898794660936
Austin,|0 - 6|,6,0.0405928952150311
Austin,|0 - 7|,7,0.0359914285660071
Austin,|0 - 8|,8,0.0411811730971507
Austin,|0 - 9|,9,0.0360591663931856
Austin,|1 - 10|,9,0.0322454589014576
Austin,|1 - 11|,10,0.0365996270066754
Austin,|1 - 12|,11,0.0426412812274448
Austin,|1 - 13|,12,0.03814818331208
Austin,|1 - 14|,11,0.0420022900959591
Austin,|1 - 15|,10,0.0406539060980257
Austin,|1 - 16|,9,0.0382637752810073
Austin,|1 - 17|,8,0.0428461605302279
Austin,|1 - 18|,7,0.038876379098439
Austin,|1 - 19|,6,0.0380073210668324
Austin,|1 - 2|,1,0.00628788484219959
Austin,|1 - 20|,5,0.032670881846865
Austin,|1 - 21|,4,0.0215320265909529
Austin,|1 - 22|,3,0.00987822870835404
Austin,|1 - 23|,2,0.00343170076997822
Austin,|1 - 3|,2,0.00646297391898204
Austin,|1 - 4|,3,0.0161998607937537
Austin,|1 - 5|,4,0.0138869389070204
Austin,|1 - 6|,5,0.0367369976703463
Austin,|1 - 7|,6,0.0319762486696036
Austin,|1 - 8|,7,0.037500324973835
Austin,|1 - 9|,8,0.0327638502746607
Austin,|10 - 11|,1,0.00565924951510471
Austin,|10 - 12|,2,0.0119842886387779
Austin,|10 - 13|,3,0.00806772417761558
Austin,|10 - 14|,4,0.0115312461365516
Austin,|10 - 15|,5,0.0101163184352196
Austin,|10 - 16|,6,0.0085767947965265
Austin,|10 - 17|,7,0.0132261497051402
Austin,|10 - 18|,8,0.0105972687807162
Austin,|10 - 19|,9,0.0113935050174264
Austin,|10 - 20|,10,0.0107197302988768
Austin,|10 - 21|,11,0.0146367360103923
Austin,|10 - 22|,12,0.023639945092573
Austin,|10 - 23|,11,0.0319085330867765
Austin,|11 - 12|,1,0.0074196307587765
Austin,|11 - 13|,2,0.00389254496189539
Austin,|11 - 14|,3,0.00723883803676393
Austin,|11 - 15|,4,0.00553926458629929
Austin,|11 - 16|,5,0.00457706902887544
Austin,|11 - 17|,6,0.00841837392973037
Austin,|11 - 18|,7,0.00710425508169288
Austin,|11 - 19|,8,0.0093153978353151
Austin,|11 - 20|,9,0.0106946243127403
Austin,|11 - 21|,10,0.018224159800369
Austin,|11 - 22|,11,0.027972351702345
Austin,|11 - 23|,12,0.036368981630762
Austin,|12 - 13|,1,0.00521247367949589
Austin,|12 - 14|,2,0.00288565861705531
Austin,|12 - 15|,3,0.00401045977811579
Austin,|12 - 16|,4,0.00607362308553472
Austin,|12 - 17|,5,0.00507734785999435
Austin,|12 - 18|,6,0.0057228957158449
Austin,|12 - 19|,7,0.00833460938354626
Austin,|12 - 20|,8,0.0127385079557839
Austin,|12 - 21|,9,0.0230287077772803
Austin,|12 - 22|,10,0.0339108234276029
Austin,|12 - 23|,11,0.0424877526874144
Austin,|13 - 14|,1,0.00464568246618913
Austin,|13 - 15|,2,0.0034733808258086
Austin,|13 - 16|,3,0.00331192023821022
Austin,|13 - 17|,4,0.00626458730603912
Austin,|13 - 18|,5,0.00435012631608586
Austin,|13 - 19|,6,0.00731758043649137
Austin,|13 - 20|,7,0.00977749443014609
Austin,|13 - 21|,8,0.0190887548221228
Austin,|13 - 22|,9,0.0295230335965153
Austin,|13 - 23|,10,0.0380172468075395
Austin,|14 - 15|,1,0.00311964834183113
Austin,|14 - 16|,2,0.00531333455289013
Austin,|14 - 17|,3,0.00438864084569215
Austin,|14 - 18|,4,0.00518930761590669
Austin,|14 - 19|,5,0.00831747054314338
Austin,|14 - 20|,6,0.0125454036870544
Austin,|14 - 21|,7,0.0225920410011509
Austin,|14 - 22|,8,0.0333756884662427
Austin,|14 - 23|,9,0.0418752253528965
Austin,|15 - 16|,1,0.00408357549901986
Austin,|15 - 17|,2,0.00459380935704692
Austin,|15 - 18|,3,0.00500261412643767
Austin,|15 - 19|,4,0.00840854934737674
Austin,|15 - 20|,5,0.0118926625656501
Austin,|15 - 21|,6,0.0215224389293017
Austin,|15 - 22|,7,0.0320141135805872
Austin,|15 - 23|,8,0.0404562495610656
Austin,|16 - 17|,1,0.00557591171913053
Austin,|16 - 18|,2,0.00562555478281199
Austin,|16 - 19|,3,0.00933783157579642
Austin,|16 - 20|,4,0.01136391613124
Austin,|16 - 21|,5,0.0200381011137064
Austin,|16 - 22|,6,0.0299578005433905
Austin,|16 - 23|,7,0.0382325737787463
Austin,|17 - 18|,1,0.00680460914505713
Austin,|17 - 19|,2,0.0105235381746398
Austin,|17 - 20|,3,0.0140356979028547
Austin,|17 - 21|,4,0.0240823494557143
Austin,|17 - 22|,5,0.0344770387170351
Austin,|17 - 23|,6,0.0428248422684962
Austin,|18 - 19|,1,0.0052436702642408
Austin,|18 - 20|,2,0.00860939927512012
Austin,|18 - 21|,3,0.0191610624997279
Austin,|18 - 22|,4,0.0302027802063154
Austin,|18 - 23|,5,0.0387955229238338
Austin,|19 - 20|,1,0.00599596595659139
Austin,|19 - 21|,2,0.0172488672257177
Austin,|19 - 22|,3,0.0289620997210554
Austin,|19 - 23|,4,0.0377945956177581
Austin,|2 - 10|,8,0.0311659358049806
Austin,|2 - 11|,9,0.0357416483289079
Austin,|2 - 12|,10,0.0416475074096776
Austin,|2 - 13|,11,0.0372796325569376
Austin,|2 - 14|,12,0.0410664118543335
Austin,|2 - 15|,11,0.0398026881540054
Austin,|2 - 16|,10,0.0376623823601151
Austin,|2 - 17|,9,0.0422987765237567
Austin,|2 - 18|,8,0.0379997061884829
Austin,|2 - 19|,7,0.036705907026101
Austin,|2 - 20|,6,0.0315428877492714
Austin,|2 - 21|,5,0.0200533724846991
Austin,|2 - 22|,4,0.0089504351455118
Austin,|2 - 23|,3,0.00537086236313712
Austin,|2 - 3|,1,0.00775570649203251
Austin,|2 - 4|,2,0.0170965681805356
Austin,|2 - 5|,3,0.015807820914652
Austin,|2 - 6|,4,0.0359753658794179
Austin,|2 - 7|,5,0.0320057332261311
Austin,|2 - 8|,6,0.0368322808669569
Austin,|2 - 9|,7,0.0316678158980751
Austin,|20 - 21|,1,0.0120375850516689
Austin,|20 - 22|,2,0.0236937634449065
Austin,|20 - 23|,3,0.0324994158868871
Austin,|21 - 22|,1,0.0123636801765442
Austin,|21 - 23|,2,0.0211394348761467
Austin,|22 - 23|,1,0.0092136808757636
Austin,|3 - 10|,7,0.0342707202328289
Austin,|3 - 11|,8,0.038781695021946
Austin,|3 - 12|,9,0.0449715522583173
Austin,|3 - 13|,10,0.040478272344567
Austin,|3 - 14|,11,0.0443509100698476
Austin,|3 - 15|,12,0.0429636464784272
Austin,|3 - 16|,11,0.0406807073193224
Austin,|3 - 17|,10,0.0453606098079896
Austin,|3 - 18|,9,0.0414707562164064
Austin,|3 - 19|,8,0.0405149574503209
Austin,|3 - 20|,7,0.0352975242495108
Austin,|3 - 21|,6,0.0241123760480837
Austin,|3 - 22|,5,0.0124888248403071
Austin,|3 - 23|,4,0.00610668692139641
Austin,|3 - 4|,1,0.0194427382071684
Austin,|3 - 5|,2,0.0160902864732324
Austin,|3 - 6|,3,0.0391131849085639
Austin,|3 - 7|,4,0.0344250680648529
Austin,|3 - 8|,5,0.0397365655450026
Austin,|3 - 9|,6,0.0348620280271698
Austin,|4 - 10|,6,0.0208955733327528
Austin,|4 - 11|,7,0.0242724607088152
Austin,|4 - 12|,8,0.0296158423782588
Austin,|4 - 13|,9,0.0252671068761221
Austin,|4 - 14|,10,0.0289527044606849
Austin,|4 - 15|,11,0.0277376608621866
Austin,|4 - 16|,12,0.0252495902369476
Austin,|4 - 17|,11,0.0294934906345497
Austin,|4 - 18|,10,0.0256329947087032
Austin,|4 - 19|,9,0.0252426469996766
Austin,|4 - 20|,8,0.0201772820542794
Austin,|4 - 21|,7,0.0123213380780758
Austin,|4 - 22|,6,0.0111060830060927
Austin,|4 - 23|,5,0.0168191158099907
Austin,|4 - 5|,1,0.0117654963072193
Austin,|4 - 6|,2,0.0244810890700328
Austin,|4 - 7|,3,0.0200136642724278
Austin,|4 - 8|,4,0.0251533356627213
Austin,|4 - 9|,5,0.0209977093022758
Austin,|5 - 10|,5,0.0245417097212588
Austin,|5 - 11|,6,0.0284455034691804
Austin,|5 - 12|,7,0.0342115706312926
Austin,|5 - 13|,8,0.0298343685796512
Austin,|5 - 14|,9,0.0334601850057231
Austin,|5 - 15|,10,0.0321816198688096
Austin,|5 - 16|,11,0.0294526153503666
Austin,|5 - 17|,12,0.0339233939657476
Austin,|5 - 18|,11,0.0308743891592646
Austin,|5 - 19|,10,0.0309144390035432
Austin,|5 - 20|,9,0.0261435879041664
Austin,|5 - 21|,8,0.017725772246555
Austin,|5 - 22|,7,0.0121812606557522
Austin,|5 - 23|,6,0.0148272993648963
Austin,|5 - 6|,1,0.0285885155726654
Austin,|5 - 7|,2,0.0227703689650358
Austin,|5 - 8|,3,0.0285570553117186
Austin,|5 - 9|,4,0.0250495350520486
Austin,|6 - 10|,4,0.0116757620196859
Austin,|6 - 11|,5,0.0109465087687564
Austin,|6 - 12|,6,0.0121830437340769
Austin,|6 - 13|,7,0.0102565038301696
Austin,|6 - 14|,8,0.0114634696554358
Austin,|6 - 15|,9,0.0114696127920299
Austin,|6 - 16|,10,0.0099414542508103
Austin,|6 - 17|,11,0.0119177954845451
Austin,|6 - 18|,12,0.0111288453468213
Austin,|6 - 19|,11,0.0119445071283397
Austin,|6 - 20|,10,0.012366309396085
Austin,|6 - 21|,9,0.0189711796332921
Austin,|6 - 22|,8,0.0287388916704644
Austin,|6 - 23|,7,0.0369130155176078
Austin,|6 - 7|,1,0.0126559740723279
Austin,|6 - 8|,2,0.0112792390566803
Austin,|6 - 9|,3,0.0106338688704155
Austin,|7 - 10|,3,0.0095732843196184
Austin,|7 - 11|,4,0.0102087419806974
Austin,|7 - 12|,5,0.0151599164200818
Austin,|7 - 13|,6,0.0111495694429989
Austin,|7 - 14|,7,0.014091231576333
Austin,|7 - 15|,8,0.0126308389895281
Austin,|7 - 16|,9,0.00981268487385682
Austin,|7 - 17|,10,0.0137204543920225
Austin,|7 - 18|,11,0.0131690861493841
Austin,|7 - 19|,12,0.0158962438698111
Austin,|7 - 20|,11,0.0147130466911795
Austin,|7 - 21|,10,0.0177312665287022
Austin,|7 - 22|,9,0.0247934052610775
Austin,|7 - 23|,8,0.0321160508854676
Austin,|7 - 8|,1,0.00976069498761085
Austin,|7 - 9|,2,0.00938786543971841
Austin,|8 - 10|,2,0.00710662684845941
Austin,|8 - 11|,3,0.00453749462401313
Austin,|8 - 12|,4,0.00805138286736745
Austin,|8 - 13|,5,0.00537167807918712
Austin,|8 - 14|,6,0.00778062173188428
Austin,|8 - 15|,7,0.00660937746470385
Austin,|8 - 16|,8,0.00497202110801824
Austin,|8 - 17|,9,0.00874937607740798
Austin,|8 - 18|,10,0.00856084107524961
Austin,|8 - 19|,11,0.0113681236524542
Austin,|8 - 20|,12,0.0129341340367958
Austin,|8 - 21|,11,0.0200420168974661
Austin,|8 - 22|,10,0.029275250466827
Austin,|8 - 23|,9,0.0374023207960709
Austin,|8 - 9|,1,0.00699885400295443
Austin,|9 - 10|,1,0.00307846646762572
Austin,|9 - 11|,2,0.00539741118822947
Austin,|9 - 12|,3,0.0109833302823538
Austin,|9 - 13|,4,0.00714986248248421
Austin,|9 - 14|,5,0.0103918649479512
Austin,|9 - 15|,6,0.00930872750515836
Austin,|9 - 16|,7,0.0077655099167735
Austin,|9 - 17|,8,0.0122353880747999
Austin,|9 - 18|,9,0.00935150581813404
Austin,|9 - 19|,10,0.0101050260788418
Austin,|9 - 20|,11,0.00970946772070169
Austin,|9 - 21|,12,0.0145445420173142
Austin,|9 - 22|,11,0.0241363597898516
Austin,|9 - 23|,10,0.0324853567669355
Bakersfield,|0 - 1|,1,0.00714453718615513
Bakersfield,|0 - 10|,10,0.0303498741544059
Bakersfield,|0 - 11|,11,0.0119775214489969
Bakersfield,|0 - 12|,12,0.0242307728826079
Bakersfield,|0 - 13|,11,0.0306622898748155
Bakersfield,|0 - 14|,10,0.023082436526767
Bakersfield,|0 - 15|,9,0.0225620027559125
Bakersfield,|0 - 16|,8,0.0167298240095605
Bakersfield,|0 - 17|,7,0.0289970380164682
Bakersfield,|0 - 18|,6,0.0123707746645625
Bakersfield,|0 - 19|,5,0.017636327680592
Bakersfield,|0 - 2|,2,0.0188895745950537
Bakersfield,|0 - 20|,4,0.007967587625609
Bakersfield,|0 - 21|,3,0.00700890184106767
Bakersfield,|0 - 22|,2,0.0128183136571482
Bakersfield,|0 - 23|,1,0.0188065696043696
Bakersfield,|0 - 3|,3,0.0453713555451931
Bakersfield,|0 - 4|,4,0.0227516520471811
Bakersfield,|0 - 5|,5,0.0197893087091801
Bakersfield,|0 - 6|,6,0.0254147607999355
Bakersfield,|0 - 7|,7,0.0219252918567446
Bakersfield,|0 - 8|,8,0.0182065466955967
Bakersfield,|0 - 9|,9,0.0170781106496112
Bakersfield,|1 - 10|,9,0.0336612716413589
Bakersfield,|1 - 11|,10,0.0151259853905799
Bakersfield,|1 - 12|,11,0.0275176152221192
Bakersfield,|1 - 13|,12,0.0335400443480845
Bakersfield,|1 - 14|,11,0.0264193188718556
Bakersfield,|1 - 15|,10,0.0259555539172329
Bakersfield,|1 - 16|,9,0.020437708426552
Bakersfield,|1 - 17|,8,0.0320671588064082
Bakersfield,|1 - 18|,7,0.0156256639156049
Bakersfield,|1 - 19|,6,0.0207206864923671
Bakersfield,|1 - 2|,1,0.0219530951037982
Bakersfield,|1 - 20|,5,0.0091327986946485
Bakersfield,|1 - 21|,4,0.00754160254565343
Bakersfield,|1 - 22|,3,0.012088013088222
Bakersfield,|1 - 23|,2,0.0173037569044188
Bakersfield,|1 - 3|,2,0.0482291607657747
Bakersfield,|1 - 4|,3,0.0239545125489689
Bakersfield,|1 - 5|,4,0.0218017280479143
Bakersfield,|1 - 6|,5,0.0284973047461325
Bakersfield,|1 - 7|,6,0.0250396845494996
Bakersfield,|1 - 8|,7,0.0214387435600106
Bakersfield,|1 - 9|,8,0.020299006495485
Bakersfield,|10 - 11|,1,0.0218178842776799
Bakersfield,|10 - 12|,2,0.0122984676391984
Bakersfield,|10 - 13|,3,0.0080812679572119
Bakersfield,|10 - 14|,4,0.0106820818199712
Bakersfield,|10 - 15|,5,0.00979383450112689
Bakersfield,|10 - 16|,6,0.0157830307691705
Bakersfield,|10 - 17|,7,0.00985421533159678
Bakersfield,|10 - 18|,8,0.019556327345832
Bakersfield,|10 - 19|,9,0.0144172901681406
Bakersfield,|10 - 20|,10,0.0306277525591019
Bakersfield,|10 - 21|,11,0.0343304068828489
Bakersfield,|10 - 22|,12,0.0411734111812486
Bakersfield,|10 - 23|,11,0.0474705103170908
Bakersfield,|11 - 12|,1,0.0152329788123769
Bakersfield,|11 - 13|,2,0.0218814672000542
Bakersfield,|11 - 14|,3,0.0140118702884216
Bakersfield,|11 - 15|,4,0.0137185268368172
Bakersfield,|11 - 16|,5,0.00791967839670652
Bakersfield,|11 - 17|,6,0.0217067776327417
Bakersfield,|11 - 18|,7,0.00790213277751622
Bakersfield,|11 - 19|,8,0.0116225479621204
Bakersfield,|11 - 20|,9,0.0129121981698621
Bakersfield,|11 - 21|,10,0.0155673779154175
Bakersfield,|11 - 22|,11,0.0212641643281895
Bakersfield,|11 - 23|,12,0.0271441016454702
Bakersfield,|12 - 13|,1,0.011441379568111
Bakersfield,|12 - 14|,2,0.00843239384503388
Bakersfield,|12 - 15|,3,0.00963920172024913
Bakersfield,|12 - 16|,4,0.0114280499430316
Bakersfield,|12 - 17|,5,0.0127015555529535
Bakersfield,|12 - 18|,6,0.0148299223604834
Bakersfield,|12 - 19|,7,0.0120967768236198
Bakersfield,|12 - 20|,8,0.025501956547084
Bakersfield,|12 - 21|,9,0.0280287445798129
Bakersfield,|12 - 22|,10,0.0335782505945438
Bakersfield,|12 - 23|,11,0.0405978759502207
Bakersfield,|13 - 14|,1,0.0109864867855795
Bakersfield,|13 - 15|,2,0.0118574988446755
Bakersfield,|13 - 16|,3,0.0168589041657523
Bakersfield,|13 - 17|,4,0.00925736726207867
Bakersfield,|13 - 18|,5,0.0199979763910683
Bakersfield,|13 - 19|,6,0.0153072648571546
Bakersfield,|13 - 20|,7,0.0312609018353096
Bakersfield,|13 - 21|,8,0.0345354384352235
Bakersfield,|13 - 22|,9,0.0411258533491041
Bakersfield,|13 - 23|,10,0.0478937632380734
Bakersfield,|14 - 15|,1,0.00616551980017171
Bakersfield,|14 - 16|,2,0.00898218968773986
Bakersfield,|14 - 17|,3,0.0137414451537465
Bakersfield,|14 - 18|,4,0.0126065297568092
Bakersfield,|14 - 19|,5,0.0107146401808512
Bakersfield,|14 - 20|,6,0.0229439994608824
Bakersfield,|14 - 21|,7,0.0267897862321824
Bakersfield,|14 - 22|,8,0.0334296787258977
Bakersfield,|14 - 23|,9,0.0393165261988412
Bakersfield,|15 - 16|,1,0.00800166230532927
Bakersfield,|15 - 17|,2,0.0127061794770886
Bakersfield,|15 - 18|,3,0.0123250747365775
Bakersfield,|15 - 19|,4,0.00850185607863665
Bakersfield,|15 - 20|,5,0.0226498746658797
Bakersfield,|15 - 21|,6,0.0266163987341532
Bakersfield,|15 - 22|,7,0.0331606723606725
Bakersfield,|15 - 23|,8,0.039056298727321
Bakersfield,|16 - 17|,1,0.016929090341523
Bakersfield,|16 - 18|,2,0.00851952498923635
Bakersfield,|16 - 19|,3,0.00840350471596169
Bakersfield,|16 - 20|,4,0.0172695113412819
Bakersfield,|16 - 21|,5,0.0207755010058707
Bakersfield,|16 - 22|,6,0.0269628313230905
Bakersfield,|16 - 23|,7,0.0327520223461734
Bakersfield,|17 - 18|,1,0.019329298697462
Bakersfield,|17 - 19|,2,0.0129305115791146
Bakersfield,|17 - 20|,3,0.0305844522147215
Bakersfield,|17 - 21|,4,0.0330091078150898
Bakersfield,|17 - 22|,5,0.039235411467478
Bakersfield,|17 - 23|,6,0.0468682021801583
Bakersfield,|18 - 19|,1,0.00822572793742503
Bakersfield,|18 - 20|,2,0.0124964343861696
Bakersfield,|18 - 21|,3,0.0160449585715281
Bakersfield,|18 - 22|,4,0.0232375064670243
Bakersfield,|18 - 23|,5,0.0293743788197639
Bakersfield,|19 - 20|,1,0.0185973418003613
Bakersfield,|19 - 21|,2,0.0218273862448578
Bakersfield,|19 - 22|,3,0.0284528353084924
Bakersfield,|19 - 23|,4,0.035246854938303
Bakersfield,|2 - 10|,8,0.0162693829851741
Bakersfield,|2 - 11|,9,0.0119788021025018
Bakersfield,|2 - 12|,10,0.0135728189475231
Bakersfield,|2 - 13|,11,0.0161005018495509
Bakersfield,|2 - 14|,12,0.0111282539177364
Bakersfield,|2 - 15|,11,0.0100278252602133
